gyro_x,gyro_y,gyro_z,label
0.2505443478819581,-0.7832422156061113,0.21130532257297993,1.0
0.41461175458499494,0.15828882856129436,0.5727524982887833,1.0
-0.647720146022027,-0.32053648780653426,0.2287567213064335,1.0
-0.06394068890416867,-0.05754312295122264,-0.09154482754923923,1.0
-0.17579371765645185,-0.9055577307100604,-0.07151971257692341,0.0
-0.8495635914791799,1.4342311691250758,-0.07702702820142027,0.0
-1.2664492221184642,-0.9025962006915675,-0.3267163314010298,0.0
1.6983414167040474,0.5226226830123356,0.9734369869853051,0.0
0.10834298932336615,0.3183222644807077,-0.036062566661546655,1.0
0.11437681536714886,0.0774811077657522,0.33661571206711594,1.0
-0.2862933018987287,-0.024803849780650533,1.5222930389357199,0.0
-0.5571898358803197,-0.9374206195998409,-0.18569810097510875,1.0
0.11807146467986866,0.11800705292256743,-0.006852172307261872,1.0
0.49451047052281905,1.3967275624489761,0.9399094876296885,0.0
-0.03293483244088025,-0.005201151732634069,-0.13621749585299223,1.0
0.8781771216708869,0.548662219214361,1.647217436817184,0.0
0.14516400381379674,-0.03406965380679965,0.01124781877016537,1.0
0.029395700270273547,-0.1594667494547875,-0.08396633067140596,1.0
-0.10733251006321283,-0.024330628080969734,0.12094249946987921,1.0
-0.16336642514388838,-0.3190868334039523,0.06910164266178905,1.0
-0.5712500306502185,0.09143513963522587,-1.2368452097223475,0.0
0.09373590957332344,-0.016653906363460532,-0.025254041036124455,1.0
-0.7981798153939592,-0.11807972469627159,0.3904998975328833,0.0
1.0859614366667807,-0.35843380794984925,-0.22276884854431928,0.0
-0.25282098446477075,0.9556935018217247,-0.3853337399306268,0.0
0.014388125171663657,0.9432656629280117,0.703082497639987,0.0
-0.025069507029947393,-0.07688451677940727,-0.00775558472869759,1.0
-0.23442437446392084,0.5109873946978276,0.6890253149914396,0.0
22.894353519245882,20.36146792746231,17.31660651699864,1.0
0.19371469036387598,0.41521957907018314,-0.1555753788855778,1.0
-0.13455241280931945,-0.028638616312248562,0.0455621156419419,1.0
1.3332481204291793,1.0816879485894106,1.2121504588707999,0.0
-0.589168024181792,-1.1027371270167665,-1.191269314451678,0.0
-1.1465164080373917,-0.6708031974236781,-0.4354821141630304,0.0
-0.5041213091862479,-0.14917292255676073,-1.529662497742001,0.0
0.9415452136007055,0.6273500019678897,0.30843888142007164,0.0
1.8950699149653647,-0.16501302583667382,0.06928017278079626,0.0
0.08316533729202458,0.7622298198704469,-0.3942815333317705,0.0
-0.6190839177723491,0.7312954853202493,-0.458255461179643,0.0
-1.0247787235724466,-1.3707455112762625,-1.2804265476122971,0.0
-0.2725086579842334,0.9136081991355719,1.3513157539982288,0.0
1.0173911323377631,-0.25759746887054513,0.7120353044362686,0.0
-1.6759524333995992,-0.6297128376571565,-0.2343483441140285,0.0
0.46821120619589135,-0.009114951955918184,0.2840446733099978,1.0
20.697420833878102,16.14599543708413,21.527768614639665,1.0
0.9196975622033007,0.20329957693012712,-0.2966272309985852,1.0
-0.002577612809908281,-0.07467874039236165,-0.010560120239281377,1.0
11.999799320446428,19.89971570306713,19.096168703553715,1.0
-1.0005643448061776,-0.23665627987304771,-0.9318430795026893,0.0
0.3508967137676095,0.22934523235631027,0.465493943202005,0.0
-0.952324644551344,-0.07380554762366939,-0.8563248017856115,0.0
-0.20807497207603287,-0.016258240804392997,0.1356390342065953,1.0
-0.06252780553893086,0.6975992804819524,-0.10619375422064414,1.0
0.20046068320132374,0.6346218694312588,0.13074017074816788,1.0
-0.10288326087340471,-0.01632589912688131,-0.13566213389672716,1.0
0.4305064310622723,1.4294657469551058,0.5260760015767005,0.0
-0.7410888025862219,-1.4822067777169858,-0.9669634060883859,0.0
-0.0202653671439795,-0.15373557005611005,0.0021610241644150455,1.0
-0.2584604139321884,-0.900385717176309,-0.5017184872434212,1.0
0.06567939777344838,0.14641038094558595,0.715033120488626,1.0
-0.1418589402552445,0.05402953550366229,0.026814052494563125,1.0
0.6937581357245008,-0.4669215273346798,-0.4425591287251497,1.0
1.3591857070672981,0.029288433791119062,-0.4932350593038186,0.0
-0.3653401144632943,0.06652559052972218,-0.011486275592806683,1.0
0.04452067779777757,0.022412571312469248,-0.0654819563140273,1.0
0.5185347511676751,-0.3713536155091638,0.3529551873567169,1.0
-0.06860884726116755,-0.8186319851103595,-0.811448790713842,0.0
0.06400300260466019,-0.07243454897393754,-0.0035192395692756197,1.0
-0.12625000992182164,-0.012884058855141246,0.10018273173062671,1.0
-0.13845502236665339,-0.11065312588620435,0.0009439584619928145,1.0
0.11823660708836524,-0.939820137826286,-0.17429942722371033,0.0
0.062045057871429644,-0.03552477555173229,-0.0271205083144992,1.0
0.7936010657878843,1.008091955140718,0.908259100293062,0.0
-0.4328405762013221,-0.6748241234450629,-0.047963122966549476,1.0
0.02480905250488046,-0.0546013592778081,0.11219779961543963,1.0
1.5413856971207904,1.2071098636935786,1.8871518611905016,0.0
0.1009308798655654,-0.08865869464654588,0.012201539470973233,1.0
-0.49019450714092705,0.48108421905826226,0.22015595500377122,1.0
-0.8467012665906364,-0.6412538914303394,-1.7834143061996832,0.0
0.5449384849705599,-0.2474559925063643,-0.1365805102074965,0.0
-0.19932718011823045,0.11836065617014764,0.0028249584065650315,1.0
-0.3003453861031015,-2.1233706381992747,-1.1431662628333952,0.0
0.7987624823754609,1.6542808262386666,0.19913562780842123,0.0
0.28095147777829865,-0.4408687212605036,0.20011007185205454,0.0
1.1511513113120817,0.12063953518060372,1.5672232432327662,0.0
0.7010274882889338,0.4604470177975348,0.371974031451996,0.0
0.22082051979938241,-0.7659543169789507,-0.3224943879354397,0.0
-0.18136658948520804,0.2709103550031196,0.20004906250003113,1.0
0.2926800572440986,0.3664406875140208,0.24960488649784218,0.0
18.883353575131125,15.187007116519815,15.969342437973244,1.0
17.853029008290846,17.896805493295346,13.352237438543924,1.0
19.44315103687998,17.99089552818178,24.01175895933713,1.0
0.114935044461148,-0.1378960096228645,-0.028206022856614936,1.0
0.7885013799434644,-0.44018787818868815,0.8303810371397076,0.0
0.5163707069189565,1.470757437936037,1.5036770954411898,0.0
-0.45537663174856513,0.08261529385273793,0.2180896643050141,1.0
-2.0824221855122254,0.5489235855619947,-0.7768946383349922,0.0
0.7057477586888372,0.07671134796345798,0.17267744839310542,1.0
0.4343745607334024,0.10169704046356076,0.6604700316355134,1.0
0.6965624117518248,0.0048633527361587325,0.9666143575149435,0.0
-0.03525665099488551,-1.0348807034213294,-0.963539376421095,0.0
0.10363813976908419,0.2635437334757507,-1.0589917507719746,1.0
-0.41451048287945014,1.4927679560973797,0.04748354946215705,0.0
-0.37176268427032066,-0.23355232005944696,-0.026545865460700143,1.0
0.7095902984401423,0.47379992533845383,-0.16911910711596975,1.0
-1.6094843418990175,0.5743368973158356,-1.160575423263454,0.0
1.3874591944294723,0.4742073451793071,1.1190464826386761,0.0
0.7594079385875407,-0.9872158800398884,-0.9470941115896747,0.0
-0.21672036526099847,1.1140891755106201,0.37631708310664325,0.0
-0.16077417212388778,0.09065753283724905,0.021214949953772745,1.0
0.42499446656472695,1.822822219357581,1.2942046137495589,0.0
1.2417147115350695,-0.051555752748199846,0.9465158428605633,0.0
17.25765365772122,16.912053590420143,17.736505914828633,1.0
23.7932973233629,20.38511318835479,16.116078550928336,1.0
0.7923324841672341,0.23918669836841788,2.2590793657661488,0.0
1.278888284310265,0.9368391910282241,0.5652475203501823,0.0
-0.19413693036536833,-0.9702351818352656,-0.6230413718369558,0.0
0.08719541798062788,0.06770991157716531,0.016864371247023637,1.0
0.08156216902828511,0.06882838169926664,0.9704795594822748,0.0
-0.00310927243983139,2.46640621450351,0.40857876387248926,0.0
-0.15816823859496545,0.1147874521977989,0.021690392771989076,1.0
-0.056003092453741465,0.13390982991084854,-0.079433258990122,1.0
-0.6635452595748174,-0.5360270448069382,-0.6955462983460691,1.0
0.9295765660502855,0.4965709334787505,1.2480536414458974,0.0
0.9241075297438468,-0.30015556347759115,0.19613644719328555,0.0
0.0067552257950218575,-0.49331502803690086,0.6915874973238949,0.0
0.8882515890951949,-0.2832381426939849,0.22246340345592172,1.0
0.007839812654509396,-0.15015287126126478,0.06655260214906149,1.0
-0.8006013857904968,1.2131389649436621,-0.2372676276401199,1.0
0.8904237899190488,0.1873913964967844,0.20173301208143257,0.0
1.0704115101919776,-1.0187212141413595,-1.3820283444466508,0.0
-0.3816908739709087,0.33491755847293053,-0.7243284816128855,1.0
0.49637843162582357,-1.4401179155824897,-0.728275681657371,0.0
-0.994236101708887,-0.8518830229530874,-1.2490568271979274,0.0
0.05040557775050034,-0.10238665068278462,-0.23977338290317918,1.0
0.41024841927315586,-0.5798355350871548,0.22202185593929122,1.0
1.5969376571826395,-0.08343482633619731,1.0804831910617487,0.0
-0.9087845803489187,0.7339734794548093,-0.18844700693230831,1.0
0.34952524716106376,-0.43048828176175785,-1.0326633688953686,1.0
14.604099651121718,19.401603596105925,21.860954205200553,1.0
-0.29184920089490374,0.8927589068813219,-0.2620235709672173,1.0
0.1523473744388602,0.2450391332384184,0.022589359794716428,1.0
-0.10970078339775602,1.0360006674413453,-0.11802913453883815,0.0
-0.16379089001823002,0.08140689701383734,0.07783222001648733,1.0
-0.5778522529731738,-0.03791007605205626,0.9830728879790193,0.0
0.167990372995523,0.0634397162274901,0.3917140920271608,1.0
0.030339268778993296,0.05579264283588117,0.05566002887050665,1.0
-1.068148261846071,-1.260073409553141,-0.7632683216252032,0.0
0.14482646398179,0.8717257694828587,0.23586378496259983,0.0
0.21454262202198685,1.234241976026277,1.7283056660391214,0.0
0.7930912230876941,0.0009450490924501134,-0.06847003375831678,0.0
-1.1988992628757824,-0.08301566713885034,-1.6780846338883002,0.0
-0.3423977360267215,-1.8017110116451622,-1.0477657659677067,0.0
0.009021938877355624,-0.06109605326008342,0.06149634367453555,1.0
1.1129573776111192,-1.0302422597907483,0.32966514406075154,0.0
0.5842760804735327,-0.31031870203360856,0.47246563127944646,0.0
-0.12483813605462553,0.03791971979918747,-0.09782854820414617,1.0
-0.20560352419486969,0.17938451680459233,0.0664087110913631,1.0
-0.09560861545428077,0.18898852048157744,0.07561835111765225,1.0
-0.8736562171451643,-0.33859829249370654,-2.2786211962133223,0.0
-0.27468374331520334,-0.6872417100497666,-0.9698143781119206,0.0
-0.5762493708921541,-1.102859351678764,-1.3389202525802213,0.0
1.1896840458926699,-0.08563837878379045,0.29194226424084685,1.0
0.6908916183337096,-0.4113198840010461,0.8459362620807782,0.0
0.21030577047750823,0.20487213071258314,0.14307763586714664,1.0
0.6142575220817197,0.7059308793027211,0.40564706140193085,1.0
18.691111123301734,20.124509830904625,19.49208632879222,1.0
1.3742724469756262,-0.47231736972932375,-0.9403342428973802,0.0
1.0754079529802563,-0.15988496656368573,1.0026862402952421,0.0
-0.08515529127097632,-0.02058404804176948,-0.2989946842080893,1.0
1.57914963221164,-1.1004586045770508,-0.21736125322414365,0.0
0.017514611550567206,-0.06569053073020441,0.1903730324989424,1.0
0.5038306646011275,0.2340044789987047,-0.23364836469214167,0.0
-0.1299738992017679,0.4075178808907807,-0.39023183393069494,1.0
-0.3199850539804172,0.7626930111479375,1.7374532285479398,0.0
0.21085078400349438,-0.5742777865517286,0.6545812090994341,1.0
0.0505037900977553,0.8626916575292818,0.5413001422146675,0.0
0.3224851270836322,0.6219372950754224,-0.23287091710180738,1.0
-0.04559279932665678,-0.018443894719616247,-0.08056899911075277,1.0
